status,action,diecast_id,field,old_value,new_value,photo_url,photo_item_id,photo_title,photo_query,photo_family_key
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_mainline_hw-muscle-mania_bn_066-100_chevrolet-camaro-ss_orange_muscle-livery_5sp_plastic-black_malaysia_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m87037299480_1.jpg?width=2560&quality=75&_=1778543997","https://www.mercari.com/us/item/m87037299480/?ref=search_results","Orange '18 COPO CAMARO SS - Muscle Mania - Hot Wheels Die Cast Car -Mint on Card$3.50","2025 Hot Wheels Mainline HW Muscle Mania Chevrolet Camaro SS orange UK diecast","Hot Wheels::Mainline::Chevrolet Camaro SS"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_mainline_hw-muscle-mania_bo_067-100_chevrolet-camaro-ss_black_muscle-livery_5sp_plastic-black_malaysia_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m38388346764_1.jpg?width=2560&quality=75&_=1780781310","https://www.mercari.com/us/item/m38388346764/?ref=search_results","Hot Wheels HW Dream Garage 3/10 Black '18 Copo Camaro SS 20/250$6.00$6.75","2025 Hot Wheels Mainline HW Muscle Mania Chevrolet Camaro SS black diecast","Hot Wheels::Mainline::Chevrolet Camaro SS"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_mainline_hw-muscle-mania_bp_068-100_chevrolet-camaro-ss_yellow_muscle-livery_5sp_plastic-black_malaysia_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m85892266247_1.jpg?width=2560&quality=75&_=1779927986","https://www.mercari.com/us/item/m85892266247/?ref=search_results","2018 Hot Wheels Yellow ‘10 Pro Stock Chevrolet Camaro Mooneyes #105/365 NEW$5.00","2025 Hot Wheels Mainline HW Muscle Mania Chevrolet Camaro SS yellow UK diecast","Hot Wheels::Mainline::Chevrolet Camaro SS"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_mainline_hw-muscle-mania_bq_069-100_chevrolet-camaro-ss_blue_muscle-livery_5sp_plastic-black_malaysia_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m39631388749_1.jpg?width=2560&quality=75&_=1774640716","https://www.mercari.com/us/item/m39631388749/?ref=search_results","2025 Hot Wheels ‘17 Chevy Camaro ZL1 Team Nitemare Blue 1:64 Die Cast Car$1.75","2025 Hot Wheels Mainline HW Muscle Mania Chevrolet Camaro SS blue diecast","Hot Wheels::Mainline::Chevrolet Camaro SS"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_mainline_hw-muscle-mania_br_070-100_chevrolet-camaro-ss_white_muscle-livery_5sp_plastic-black_malaysia_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m93749616575_1.jpg?width=2560&quality=75&_=1780781297","https://www.mercari.com/us/item/m93749616575/?ref=search_results","Hot Wheels 2015 Camaro Fifty '16 Camaro SS 265/365 White$4.75$5.25","2025 Hot Wheels Mainline HW Muscle Mania Chevrolet Camaro SS white UK diecast","Hot Wheels::Mainline::Chevrolet Camaro SS"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_mainline_hw-muscle-mania_bs_071-100_chevrolet-camaro-ss_orange_race-number_5sp_plastic-black_malaysia_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m87037299480_1.jpg?width=2560&quality=75&_=1778543997","https://www.mercari.com/us/item/m87037299480/?ref=search_results","Orange '18 COPO CAMARO SS - Muscle Mania - Hot Wheels Die Cast Car -Mint on Card$3.50","2025 Hot Wheels Mainline HW Muscle Mania Chevrolet Camaro SS orange diecast","Hot Wheels::Mainline::Chevrolet Camaro SS"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_mainline_hw-muscle-mania_bt_072-100_chevrolet-camaro-ss_black_race-number_5sp_plastic-black_malaysia_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m38388346764_1.jpg?width=2560&quality=75&_=1780781310","https://www.mercari.com/us/item/m38388346764/?ref=search_results","Hot Wheels HW Dream Garage 3/10 Black '18 Copo Camaro SS 20/250$6.00$6.75","2025 Hot Wheels Mainline HW Muscle Mania Chevrolet Camaro SS black UK diecast","Hot Wheels::Mainline::Chevrolet Camaro SS"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_mainline_hw-muscle-mania_bu_073-100_chevrolet-camaro-ss_yellow_race-number_5sp_plastic-black_malaysia_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m85892266247_1.jpg?width=2560&quality=75&_=1779927986","https://www.mercari.com/us/item/m85892266247/?ref=search_results","2018 Hot Wheels Yellow ‘10 Pro Stock Chevrolet Camaro Mooneyes #105/365 NEW$5.00","2025 Hot Wheels Mainline HW Muscle Mania Chevrolet Camaro SS yellow diecast","Hot Wheels::Mainline::Chevrolet Camaro SS"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_mainline_hw-muscle-mania_bv_074-100_chevrolet-camaro-ss_blue_race-number_5sp_plastic-black_malaysia_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m39631388749_1.jpg?width=2560&quality=75&_=1774640716","https://www.mercari.com/us/item/m39631388749/?ref=search_results","2025 Hot Wheels ‘17 Chevy Camaro ZL1 Team Nitemare Blue 1:64 Die Cast Car$1.75","2025 Hot Wheels Mainline HW Muscle Mania Chevrolet Camaro SS blue UK diecast","Hot Wheels::Mainline::Chevrolet Camaro SS"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_mainline_hw-muscle-mania_bw_075-100_chevrolet-camaro-ss_white_race-number_5sp_plastic-black_malaysia_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m93749616575_1.jpg?width=2560&quality=75&_=1780781297","https://www.mercari.com/us/item/m93749616575/?ref=search_results","Hot Wheels 2015 Camaro Fifty '16 Camaro SS 265/365 White$4.75$5.25","2025 Hot Wheels Mainline HW Muscle Mania Chevrolet Camaro SS white diecast","Hot Wheels::Mainline::Chevrolet Camaro SS"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_mainline_hw-muscle-mania_bx_076-100_chevrolet-camaro-ss_orange_hood-stripe_5sp_plastic-black_malaysia_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m87037299480_1.jpg?width=2560&quality=75&_=1778543997","https://www.mercari.com/us/item/m87037299480/?ref=search_results","Orange '18 COPO CAMARO SS - Muscle Mania - Hot Wheels Die Cast Car -Mint on Card$3.50","2025 Hot Wheels Mainline HW Muscle Mania Chevrolet Camaro SS orange UK diecast","Hot Wheels::Mainline::Chevrolet Camaro SS"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_mainline_hw-muscle-mania_by_077-100_chevrolet-camaro-ss_black_hood-stripe_5sp_plastic-black_malaysia_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m38388346764_1.jpg?width=2560&quality=75&_=1780781310","https://www.mercari.com/us/item/m38388346764/?ref=search_results","Hot Wheels HW Dream Garage 3/10 Black '18 Copo Camaro SS 20/250$6.00$6.75","2025 Hot Wheels Mainline HW Muscle Mania Chevrolet Camaro SS black diecast","Hot Wheels::Mainline::Chevrolet Camaro SS"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_mainline_hw-muscle-mania_bz_078-100_chevrolet-camaro-ss_yellow_hood-stripe_5sp_plastic-black_malaysia_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m85892266247_1.jpg?width=2560&quality=75&_=1779927986","https://www.mercari.com/us/item/m85892266247/?ref=search_results","2018 Hot Wheels Yellow ‘10 Pro Stock Chevrolet Camaro Mooneyes #105/365 NEW$5.00","2025 Hot Wheels Mainline HW Muscle Mania Chevrolet Camaro SS yellow UK diecast","Hot Wheels::Mainline::Chevrolet Camaro SS"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_mainline_hw-muscle-mania_ca_079-100_chevrolet-camaro-ss_blue_hood-stripe_5sp_plastic-black_malaysia_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m39631388749_1.jpg?width=2560&quality=75&_=1774640716","https://www.mercari.com/us/item/m39631388749/?ref=search_results","2025 Hot Wheels ‘17 Chevy Camaro ZL1 Team Nitemare Blue 1:64 Die Cast Car$1.75","2025 Hot Wheels Mainline HW Muscle Mania Chevrolet Camaro SS blue diecast","Hot Wheels::Mainline::Chevrolet Camaro SS"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_mainline_hw-muscle-mania_cb_080-100_chevrolet-camaro-ss_white_hood-stripe_5sp_plastic-black_malaysia_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m93749616575_1.jpg?width=2560&quality=75&_=1780781297","https://www.mercari.com/us/item/m93749616575/?ref=search_results","Hot Wheels 2015 Camaro Fifty '16 Camaro SS 265/365 White$4.75$5.25","2025 Hot Wheels Mainline HW Muscle Mania Chevrolet Camaro SS white UK diecast","Hot Wheels::Mainline::Chevrolet Camaro SS"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_mainline_hw-muscle-mania_cc_081-100_chevrolet-camaro-ss_orange_clean_5sp_plastic-black_malaysia_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m87037299480_1.jpg?width=2560&quality=75&_=1778543997","https://www.mercari.com/us/item/m87037299480/?ref=search_results","Orange '18 COPO CAMARO SS - Muscle Mania - Hot Wheels Die Cast Car -Mint on Card$3.50","2025 Hot Wheels Mainline HW Muscle Mania Chevrolet Camaro SS orange diecast","Hot Wheels::Mainline::Chevrolet Camaro SS"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_mainline_hw-muscle-mania_cd_082-100_chevrolet-camaro-ss_black_clean_5sp_plastic-black_malaysia_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m38388346764_1.jpg?width=2560&quality=75&_=1780781310","https://www.mercari.com/us/item/m38388346764/?ref=search_results","Hot Wheels HW Dream Garage 3/10 Black '18 Copo Camaro SS 20/250$6.00$6.75","2025 Hot Wheels Mainline HW Muscle Mania Chevrolet Camaro SS black UK diecast","Hot Wheels::Mainline::Chevrolet Camaro SS"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_mainline_hw-muscle-mania_ce_083-100_chevrolet-camaro-ss_yellow_clean_5sp_plastic-black_malaysia_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m85892266247_1.jpg?width=2560&quality=75&_=1779927986","https://www.mercari.com/us/item/m85892266247/?ref=search_results","2018 Hot Wheels Yellow ‘10 Pro Stock Chevrolet Camaro Mooneyes #105/365 NEW$5.00","2025 Hot Wheels Mainline HW Muscle Mania Chevrolet Camaro SS yellow diecast","Hot Wheels::Mainline::Chevrolet Camaro SS"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_mainline_hw-muscle-mania_cf_084-100_chevrolet-camaro-ss_blue_clean_5sp_plastic-black_malaysia_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m39631388749_1.jpg?width=2560&quality=75&_=1774640716","https://www.mercari.com/us/item/m39631388749/?ref=search_results","2025 Hot Wheels ‘17 Chevy Camaro ZL1 Team Nitemare Blue 1:64 Die Cast Car$1.75","2025 Hot Wheels Mainline HW Muscle Mania Chevrolet Camaro SS blue UK diecast","Hot Wheels::Mainline::Chevrolet Camaro SS"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_mainline_hw-muscle-mania_cg_085-100_chevrolet-camaro-ss_white_clean_5sp_plastic-black_malaysia_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m93749616575_1.jpg?width=2560&quality=75&_=1780781297","https://www.mercari.com/us/item/m93749616575/?ref=search_results","Hot Wheels 2015 Camaro Fifty '16 Camaro SS 265/365 White$4.75$5.25","2025 Hot Wheels Mainline HW Muscle Mania Chevrolet Camaro SS white diecast","Hot Wheels::Mainline::Chevrolet Camaro SS"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_mainline_hw-muscle-mania_ch_086-100_chevrolet-camaro-ss_orange_side-graphic_5sp_plastic-black_malaysia_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m87037299480_1.jpg?width=2560&quality=75&_=1778543997","https://www.mercari.com/us/item/m87037299480/?ref=search_results","Orange '18 COPO CAMARO SS - Muscle Mania - Hot Wheels Die Cast Car -Mint on Card$3.50","2025 Hot Wheels Mainline HW Muscle Mania Chevrolet Camaro SS orange UK diecast","Hot Wheels::Mainline::Chevrolet Camaro SS"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_mainline_hw-muscle-mania_ci_087-100_chevrolet-camaro-ss_black_side-graphic_5sp_plastic-black_malaysia_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m38388346764_1.jpg?width=2560&quality=75&_=1780781310","https://www.mercari.com/us/item/m38388346764/?ref=search_results","Hot Wheels HW Dream Garage 3/10 Black '18 Copo Camaro SS 20/250$6.00$6.75","2025 Hot Wheels Mainline HW Muscle Mania Chevrolet Camaro SS black diecast","Hot Wheels::Mainline::Chevrolet Camaro SS"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_mainline_hw-muscle-mania_cj_088-100_chevrolet-camaro-ss_yellow_side-graphic_5sp_plastic-black_malaysia_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m85892266247_1.jpg?width=2560&quality=75&_=1779927986","https://www.mercari.com/us/item/m85892266247/?ref=search_results","2018 Hot Wheels Yellow ‘10 Pro Stock Chevrolet Camaro Mooneyes #105/365 NEW$5.00","2025 Hot Wheels Mainline HW Muscle Mania Chevrolet Camaro SS yellow UK diecast","Hot Wheels::Mainline::Chevrolet Camaro SS"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_mainline_hw-muscle-mania_ck_089-100_chevrolet-camaro-ss_blue_side-graphic_5sp_plastic-black_malaysia_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m39631388749_1.jpg?width=2560&quality=75&_=1774640716","https://www.mercari.com/us/item/m39631388749/?ref=search_results","2025 Hot Wheels ‘17 Chevy Camaro ZL1 Team Nitemare Blue 1:64 Die Cast Car$1.75","2025 Hot Wheels Mainline HW Muscle Mania Chevrolet Camaro SS blue diecast","Hot Wheels::Mainline::Chevrolet Camaro SS"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_mainline_hw-muscle-mania_cl_090-100_chevrolet-camaro-ss_white_side-graphic_5sp_plastic-black_malaysia_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m93749616575_1.jpg?width=2560&quality=75&_=1780781297","https://www.mercari.com/us/item/m93749616575/?ref=search_results","Hot Wheels 2015 Camaro Fifty '16 Camaro SS 265/365 White$4.75$5.25","2025 Hot Wheels Mainline HW Muscle Mania Chevrolet Camaro SS white UK diecast","Hot Wheels::Mainline::Chevrolet Camaro SS"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_mainline_hw-muscle-mania_cm_091-100_chevrolet-camaro-ss_orange_muscle-livery_5sp_plastic-black_malaysia_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m87037299480_1.jpg?width=2560&quality=75&_=1778543997","https://www.mercari.com/us/item/m87037299480/?ref=search_results","Orange '18 COPO CAMARO SS - Muscle Mania - Hot Wheels Die Cast Car -Mint on Card$3.50","2025 Hot Wheels Mainline HW Muscle Mania Chevrolet Camaro SS orange diecast","Hot Wheels::Mainline::Chevrolet Camaro SS"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_mainline_hw-muscle-mania_cn_092-100_chevrolet-camaro-ss_black_muscle-livery_5sp_plastic-black_malaysia_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m38388346764_1.jpg?width=2560&quality=75&_=1780781310","https://www.mercari.com/us/item/m38388346764/?ref=search_results","Hot Wheels HW Dream Garage 3/10 Black '18 Copo Camaro SS 20/250$6.00$6.75","2025 Hot Wheels Mainline HW Muscle Mania Chevrolet Camaro SS black UK diecast","Hot Wheels::Mainline::Chevrolet Camaro SS"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_mainline_hw-muscle-mania_co_093-100_chevrolet-camaro-ss_yellow_muscle-livery_5sp_plastic-black_malaysia_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m85892266247_1.jpg?width=2560&quality=75&_=1779927986","https://www.mercari.com/us/item/m85892266247/?ref=search_results","2018 Hot Wheels Yellow ‘10 Pro Stock Chevrolet Camaro Mooneyes #105/365 NEW$5.00","2025 Hot Wheels Mainline HW Muscle Mania Chevrolet Camaro SS yellow diecast","Hot Wheels::Mainline::Chevrolet Camaro SS"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_mainline_hw-muscle-mania_cp_094-100_chevrolet-camaro-ss_blue_muscle-livery_5sp_plastic-black_malaysia_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m39631388749_1.jpg?width=2560&quality=75&_=1774640716","https://www.mercari.com/us/item/m39631388749/?ref=search_results","2025 Hot Wheels ‘17 Chevy Camaro ZL1 Team Nitemare Blue 1:64 Die Cast Car$1.75","2025 Hot Wheels Mainline HW Muscle Mania Chevrolet Camaro SS blue UK diecast","Hot Wheels::Mainline::Chevrolet Camaro SS"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_mainline_hw-muscle-mania_cq_095-100_chevrolet-camaro-ss_white_muscle-livery_5sp_plastic-black_malaysia_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m93749616575_1.jpg?width=2560&quality=75&_=1780781297","https://www.mercari.com/us/item/m93749616575/?ref=search_results","Hot Wheels 2015 Camaro Fifty '16 Camaro SS 265/365 White$4.75$5.25","2025 Hot Wheels Mainline HW Muscle Mania Chevrolet Camaro SS white diecast","Hot Wheels::Mainline::Chevrolet Camaro SS"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_mainline_hw-muscle-mania_cr_096-100_chevrolet-camaro-ss_orange_race-number_5sp_plastic-black_malaysia_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m87037299480_1.jpg?width=2560&quality=75&_=1778543997","https://www.mercari.com/us/item/m87037299480/?ref=search_results","Orange '18 COPO CAMARO SS - Muscle Mania - Hot Wheels Die Cast Car -Mint on Card$3.50","2025 Hot Wheels Mainline HW Muscle Mania Chevrolet Camaro SS orange UK diecast","Hot Wheels::Mainline::Chevrolet Camaro SS"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_mainline_hw-muscle-mania_cs_097-100_chevrolet-camaro-ss_black_race-number_5sp_plastic-black_malaysia_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m38388346764_1.jpg?width=2560&quality=75&_=1780781310","https://www.mercari.com/us/item/m38388346764/?ref=search_results","Hot Wheels HW Dream Garage 3/10 Black '18 Copo Camaro SS 20/250$6.00$6.75","2025 Hot Wheels Mainline HW Muscle Mania Chevrolet Camaro SS black diecast","Hot Wheels::Mainline::Chevrolet Camaro SS"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_mainline_hw-muscle-mania_ct_098-100_chevrolet-camaro-ss_yellow_race-number_5sp_plastic-black_malaysia_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m85892266247_1.jpg?width=2560&quality=75&_=1779927986","https://www.mercari.com/us/item/m85892266247/?ref=search_results","2018 Hot Wheels Yellow ‘10 Pro Stock Chevrolet Camaro Mooneyes #105/365 NEW$5.00","2025 Hot Wheels Mainline HW Muscle Mania Chevrolet Camaro SS yellow UK diecast","Hot Wheels::Mainline::Chevrolet Camaro SS"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_mainline_hw-muscle-mania_cu_099-100_chevrolet-camaro-ss_blue_race-number_5sp_plastic-black_malaysia_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m39631388749_1.jpg?width=2560&quality=75&_=1774640716","https://www.mercari.com/us/item/m39631388749/?ref=search_results","2025 Hot Wheels ‘17 Chevy Camaro ZL1 Team Nitemare Blue 1:64 Die Cast Car$1.75","2025 Hot Wheels Mainline HW Muscle Mania Chevrolet Camaro SS blue diecast","Hot Wheels::Mainline::Chevrolet Camaro SS"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_mainline_hw-muscle-mania_cv_100-100_chevrolet-camaro-ss_spectraflame-white_special-chase-deco_real-riders_metal_malaysia_uk_super-treasure-hunt","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m93749616575_1.jpg?width=2560&quality=75&_=1780781297","https://www.mercari.com/us/item/m93749616575/?ref=search_results","Hot Wheels 2015 Camaro Fifty '16 Camaro SS 265/365 White$4.75$5.25","2025 Hot Wheels Mainline HW Muscle Mania Chevrolet Camaro SS spectraflame white UK diecast","Hot Wheels::Mainline::Chevrolet Camaro SS"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_mainline_hw-green-speed_a_001-100_tesla-cybertruck_silver_clean_aerodisc_plastic-black_malaysia_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/photos/m29532507673_1.jpg?width=2560&quality=75&_=1777655868","https://www.mercari.com/us/item/m29532507673/?ref=search_results","30% 2021 Hot Wheels Tesla Cybertruck 3/5 HW Green Speed 177/250 Silver NEW Elon Musk$19.95$28.50","2025 Hot Wheels Mainline HW Green Speed Tesla Cybertruck silver diecast","Hot Wheels::Mainline::Tesla Cybertruck"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_mainline_hw-green-speed_b_002-100_tesla-cybertruck_matte-gray_clean_aerodisc_plastic-black_malaysia_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m88266081362_1.jpg?width=2560&quality=75&_=1780322060","https://www.mercari.com/us/item/m88266081362/?ref=search_results","Hot Wheels Dark Gray Tesla Model Y Toy Car - NEW$5.00","2025 Hot Wheels Mainline HW Green Speed Tesla Cybertruck matte gray UK diecast","Hot Wheels::Mainline::Tesla Cybertruck"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_mainline_hw-green-speed_c_003-100_tesla-cybertruck_black_clean_aerodisc_plastic-black_malaysia_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/photos/m21148150879_1.jpg?width=2560&quality=75&_=1738714377","https://www.mercari.com/us/item/m21148150879/?ref=search_results","Hot Wheels 177/250 HW Green Speed 3/5 Tesla Cybertruck New 2020 Black Wheels$25.00","2025 Hot Wheels Mainline HW Green Speed Tesla Cybertruck black diecast","Hot Wheels::Mainline::Tesla Cybertruck"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_mainline_hw-green-speed_d_004-100_tesla-cybertruck_white_clean_aerodisc_plastic-black_malaysia_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/photos/m88049839786_1.jpg?width=2560&quality=75&_=1769322601","https://www.mercari.com/us/item/m88049839786/?ref=search_results","2022 HOT WHEELS GREEN SPEED TESLA MODEL Y WHITE 1:64 DIECAST 2 3/4"" CAR W/ BLACK$4.99$7.99","Hot Wheels Tesla Cybertruck white diecast","Hot Wheels::Mainline::Tesla Cybertruck"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_mainline_hw-green-speed_e_005-100_tesla-cybertruck_blue_clean_aerodisc_plastic-black_malaysia_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m54989799523_1.jpg?width=2560&quality=75&_=1779925547","https://www.mercari.com/us/item/m54989799523/?ref=search_results","2024 Hot Wheels Blue Tesla Model Y HW Green Speed Series #15/250 NEW$5.00","2025 Hot Wheels Mainline HW Green Speed Tesla Cybertruck blue diecast","Hot Wheels::Mainline::Tesla Cybertruck"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_mainline_hw-green-speed_f_006-100_tesla-cybertruck_silver_utility-stripe_aerodisc_plastic-black_malaysia_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/photos/m29532507673_1.jpg?width=2560&quality=75&_=1777655868","https://www.mercari.com/us/item/m29532507673/?ref=search_results","30% 2021 Hot Wheels Tesla Cybertruck 3/5 HW Green Speed 177/250 Silver NEW Elon Musk$19.95$28.50","2025 Hot Wheels Mainline HW Green Speed Tesla Cybertruck silver UK diecast","Hot Wheels::Mainline::Tesla Cybertruck"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_mainline_hw-green-speed_g_007-100_tesla-cybertruck_matte-gray_utility-stripe_aerodisc_plastic-black_malaysia_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/thumb/photos/m88266081362_1.jpg?width=2560&quality=75&_=1780322060","https://www.mercari.com/us/item/m88266081362/?ref=search_results","Hot Wheels Dark Gray Tesla Model Y Toy Car - NEW$5.00","2025 Hot Wheels Mainline HW Green Speed Tesla Cybertruck matte gray diecast","Hot Wheels::Mainline::Tesla Cybertruck"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_mainline_hw-green-speed_h_008-100_tesla-cybertruck_black_utility-stripe_aerodisc_plastic-black_malaysia_uk_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/photos/m21148150879_1.jpg?width=2560&quality=75&_=1738714377","https://www.mercari.com/us/item/m21148150879/?ref=search_results","Hot Wheels 177/250 HW Green Speed 3/5 Tesla Cybertruck New 2020 Black Wheels$25.00","2025 Hot Wheels Mainline HW Green Speed Tesla Cybertruck black UK diecast","Hot Wheels::Mainline::Tesla Cybertruck"
"resolved","Normalized process/provenance label to public marketplace label.","hot-wheels_2025_mainline_hw-green-speed_i_009-100_tesla-cybertruck_white_utility-stripe_aerodisc_plastic-black_malaysia_us_none","photo_source","mercari-scrape","mercari-marketplace","https://u-mercari-images.mercdn.net/photos/m88049839786_1.jpg?width=2560&quality=75&_=1769322601","https://www.mercari.com/us/item/m88049839786/?ref=search_results","2022 HOT WHEELS GREEN SPEED TESLA MODEL Y WHITE 1:64 DIECAST 2 3/4"" CAR W/ BLACK$4.99$7.99","Hot Wheels Tesla Cybertruck white diecast","Hot Wheels::Mainline::Tesla Cybertruck"
